,speaker_id,service,path,cmd_index
932,747267779,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\747267779\eng\eng_23.wav,23
933,ff31664111528a6917d8a4485a3502a7ceccd720785205f382df2c80a2e921581a366e9db16f91e00d556f82f0852df8d9692e4c6e60736267bd806b5282735c,,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\common_voices\out\common_voice_en_19485219.wav,28
934,757577790,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\757577790\eng\eng_0.wav,0
935,2112358607,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2112358607\eng\eng_6.wav,6
936,747267779,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\747267779\eng\eng_9.wav,9
937,29503691,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\29503691\eng\eng_1.wav,1
938,747267779,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\747267779\eng\eng_14.wav,14
939,2128855261,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2128855261\eng\eng_12.wav,12
940,2112358607,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2112358607\eng\eng_0.wav,0
941,757577790,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\757577790\eng\eng_22.wav,22
942,757577790,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\757577790\eng\eng_10.wav,10
943,706553514,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\706553514\eng\eng_0.wav,0
944,757577790,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\757577790\eng\eng_9.wav,9
945,279763508,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\279763508\eng\eng_21.wav,21
946,222556755,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\222556755\eng\eng_27.wav,27
947,757577790,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\757577790\eng\eng_13.wav,13
948,2112358607,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2112358607\eng\eng_13.wav,13
949,747267779,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\747267779\eng\eng_15.wav,15
950,29503691,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\29503691\eng\eng_12.wav,12
951,29503691,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\29503691\eng\eng_3.wav,3
952,279763508,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\279763508\eng\eng_5.wav,5
953,2128855261,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2128855261\eng\eng_20.wav,20
954,29503691,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\29503691\eng\eng_2.wav,2
955,279763508,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\279763508\eng\eng_15.wav,15
956,279763508,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\279763508\eng\eng_11.wav,11
957,747267779,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\747267779\eng\eng_5.wav,5
958,279763508,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\279763508\eng\eng_1.wav,1
959,279763508,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\279763508\eng\eng_9.wav,9
960,279763508,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\279763508\eng\eng_4.wav,4
961,2123568595,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2123568595\eng\eng_22.wav,22
962,2128855261,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2128855261\eng\eng_10.wav,10
963,757577790,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\757577790\eng\eng_25.wav,25
964,1609876882,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1609876882\eng\eng_2.wav,2
965,2128855261,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2128855261\eng\eng_6.wav,6
966,279763508,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\279763508\eng\eng_25.wav,25
967,2128855261,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2128855261\eng\eng_1.wav,1
968,2128855261,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2128855261\eng\eng_5.wav,5
969,706553514,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\706553514\eng\eng_7.wav,7
970,2114178392,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2114178392\eng\eng_8.wav,8
971,2128855261,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2128855261\eng\eng_9.wav,9
972,279763508,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\279763508\eng\eng_7.wav,7
973,673586351,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\673586351\eng\eng_18.wav,18
974,2128855261,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2128855261\eng\eng_15.wav,15
975,279763508,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\279763508\eng\eng_12.wav,12
976,1224730345,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1224730345\eng\eng_8.wav,8
977,13b4dfb888dbab5eb40cc9537556fa70d670087a9adcdf5ffcfb26564e798ed274ef469c04536c002d03a50b5548d509d42a59540a4fb77b3d73455d2b7e2583,,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\common_voices\out\common_voice_en_19991298.wav,28
978,1254765304,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1254765304\eng\eng_3.wav,3
979,2128855261,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2128855261\eng\eng_22.wav,22
980,747267779,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\747267779\eng\eng_11.wav,11
981,145347160,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\145347160\eng\eng_19.wav,19
982,279763508,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\279763508\eng\eng_16.wav,16
983,29503691,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\29503691\eng\eng_21.wav,21
984,357011102,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\357011102\eng\eng_18.wav,18
985,2128855261,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2128855261\eng\eng_13.wav,13
986,2128855261,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2128855261\eng\eng_4.wav,4
987,279763508,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\279763508\eng\eng_10.wav,10
988,2128855261,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2128855261\eng\eng_7.wav,7
989,706553514,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\706553514\eng\eng_20.wav,20
990,145347160,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\145347160\eng\eng_18.wav,18
991,747267779,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\747267779\eng\eng_1.wav,1
992,2123568595,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2123568595\eng\eng_24.wav,24
993,747267779,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\747267779\eng\eng_12.wav,12
994,279763508,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\279763508\eng\eng_23.wav,23
995,706553514,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\706553514\eng\eng_24.wav,24
996,296821092,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\296821092\eng\eng_26.wav,26
997,617568216,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\617568216\eng\eng_26.wav,26
998,706553514,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\706553514\eng\eng_6.wav,6
999,296821092,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\296821092\eng\eng_27.wav,27
1000,224710733,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\224710733\eng\eng_26.wav,26
1001,1254765304,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1254765304\eng\eng_15.wav,15
1002,500947574,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\500947574\eng\eng_26.wav,26
1003,1224730345,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1224730345\eng\eng_6.wav,6
1004,1224730345,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1224730345\eng\eng_11.wav,11
1005,911154958,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\911154958\eng\eng_19.wav,19
1006,747267779,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\747267779\eng\eng_6.wav,6
1007,1254765304,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1254765304\eng\eng_14.wav,14
1008,673586351,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\673586351\eng\eng_19.wav,19
1009,1076455dc2fd1167bfe59968bd515843c62795663ea869ed1c6a990bd99252ca35454f63c51609117a7a5820d36075d03d11d9629ccc6e3a1b787a4d8624afda,,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\common_voices\out\common_voice_en_19631051.wav,28
1010,747267779,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\747267779\eng\eng_25.wav,25
1011,1254765304,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1254765304\eng\eng_12.wav,12
1012,2114178392,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2114178392\eng\eng_25.wav,25
1013,23e4d41ab8354c70a6e350a837ee2dbc91965e821c9e5515fb23855469d0bfc435ed59ca960128b27cb94c610dc510d907bd3e70a10df9bbbd74a7ee1b9e6a05,,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\common_voices\out\common_voice_en_18730133.wav,28
1014,2114178392,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2114178392\eng\eng_1.wav,1
1015,29503691,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\29503691\eng\eng_13.wav,13
1016,551316026,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\551316026\eng\eng_18.wav,18
1017,1630728501,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1630728501\eng\eng_26.wav,26
1018,1224730345,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1224730345\eng\eng_7.wav,7
1019,747267779,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\747267779\eng\eng_16.wav,16
1020,1770776685,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1770776685\eng\eng_19.wav,19
1021,1254765304,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1254765304\eng\eng_16.wav,16
1022,29503691,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\29503691\eng\eng_22.wav,22
1023,29503691,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\29503691\eng\eng_23.wav,23
1024,1609876882,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1609876882\eng\eng_21.wav,21
1025,2058616,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2058616\eng\eng_2.wav,2
1026,29503691,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\29503691\eng\eng_16.wav,16
1027,1609876882,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1609876882\eng\eng_14.wav,14
1028,1224730345,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1224730345\eng\eng_21.wav,21
1029,911154958,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\911154958\eng\eng_18.wav,18
1030,1224730345,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1224730345\eng\eng_4.wav,4
1031,29503691,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\29503691\eng\eng_4.wav,4
1032,1908497562,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1908497562\eng\eng_27.wav,27
1033,1224730345,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1224730345\eng\eng_17.wav,17
1034,29503691,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\29503691\eng\eng_7.wav,7
1035,2114178392,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2114178392\eng\eng_15.wav,15
1036,2114178392,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2114178392\eng\eng_17.wav,17
1037,1609876882,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1609876882\eng\eng_8.wav,8
1038,747267779,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\747267779\eng\eng_0.wav,0
1039,29503691,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\29503691\eng\eng_9.wav,9
1040,2114178392,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2114178392\eng\eng_4.wav,4
1041,134001349,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\134001349\eng\eng_3.wav,3
1042,617568216,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\617568216\eng\eng_27.wav,27
1043,224710733,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\224710733\eng\eng_27.wav,27
1044,29503691,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\29503691\eng\eng_25.wav,25
1045,279763508,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\279763508\eng\eng_20.wav,20
1046,747267779,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\747267779\eng\eng_20.wav,20
1047,322249374,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\322249374\eng\eng_14.wav,14
1048,1224730345,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1224730345\eng\eng_9.wav,9
1049,29503691,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\29503691\eng\eng_15.wav,15
1050,1254765304,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1254765304\eng\eng_5.wav,5
1051,747267779,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\747267779\eng\eng_22.wav,22
1052,1770776685,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1770776685\eng\eng_18.wav,18
1053,1224730345,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1224730345\eng\eng_10.wav,10
1054,2058616,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2058616\eng\eng_3.wav,3
1055,2114178392,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2114178392\eng\eng_23.wav,23
1056,322249374,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\322249374\eng\eng_8.wav,8
1057,2114178392,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2114178392\eng\eng_9.wav,9
1058,279763508,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\279763508\eng\eng_24.wav,24
1059,1224730345,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1224730345\eng\eng_22.wav,22
1060,2089995001,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2089995001\eng\eng_26.wav,26
1061,29503691,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\29503691\eng\eng_17.wav,17
1062,29503691,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\29503691\eng\eng_10.wav,10
1063,2114178392,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2114178392\eng\eng_14.wav,14
1064,1254765304,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1254765304\eng\eng_21.wav,21
1065,2114178392,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2114178392\eng\eng_21.wav,21
1066,1609876882,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1609876882\eng\eng_15.wav,15
1067,1254765304,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1254765304\eng\eng_23.wav,23
1068,279763508,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\279763508\eng\eng_13.wav,13
1069,1224730345,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1224730345\eng\eng_25.wav,25
1070,757906339,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\757906339\eng\eng_18.wav,18
1071,2114178392,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2114178392\eng\eng_11.wav,11
1072,1224730345,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1224730345\eng\eng_5.wav,5
1073,2128855261,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2128855261\eng\eng_0.wav,0
1074,1609876882,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1609876882\eng\eng_1.wav,1
1075,2114178392,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2114178392\eng\eng_16.wav,16
1076,2114178392,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2114178392\eng\eng_12.wav,12
1077,322249374,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\322249374\eng\eng_2.wav,2
1078,747267779,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\747267779\eng\eng_24.wav,24
1079,279763508,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\279763508\eng\eng_0.wav,0
1080,322249374,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\322249374\eng\eng_3.wav,3
1081,747267779,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\747267779\eng\eng_17.wav,17
1082,2114178392,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2114178392\eng\eng_5.wav,5
1083,1254765304,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1254765304\eng\eng_1.wav,1
1084,29503691,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\29503691\eng\eng_24.wav,24
1085,134001349,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\134001349\eng\eng_2.wav,2
1086,357011102,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\357011102\eng\eng_19.wav,19
1087,279763508,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\279763508\eng\eng_22.wav,22
1088,1224730345,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1224730345\eng\eng_20.wav,20
1089,29503691,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\29503691\eng\eng_6.wav,6
1090,1254765304,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1254765304\eng\eng_8.wav,8
1091,1224730345,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1224730345\eng\eng_12.wav,12
1092,2114178392,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2114178392\eng\eng_7.wav,7
1093,1224730345,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1224730345\eng\eng_23.wav,23
1094,29503691,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\29503691\eng\eng_20.wav,20
1095,747267779,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\747267779\eng\eng_13.wav,13
1096,1224730345,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1224730345\eng\eng_24.wav,24
1097,1254765304,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\1254765304\eng\eng_11.wav,11
1098,2114178392,real,C:\MIE CARTELLE\PROGRAMMAZIONE\GITHUB\tesi_magistrale\dataset\Dataset_real_conv\2114178392\eng\eng_10.wav,10
